Name,Color,Image,RGB,Undertone
Matte My Match Lipstick  Carnation Nude,"[[209.0, 49.0, 77.0]]",Matte My Match Lipstick - Carnation Nude-Cherie Cherry.jpg,"[209.0, 49.0, 77.0]",warm
Matte My Match Lipstick  Carnation Nude,"[[150.498, 53.6025, 95.20800000000001]]",Matte My Match Lipstick - Carnation Nude-Morderne Mauve.jpg,"[150.498, 53.6025, 95.20800000000001]",warm
Matte My Match Lipstick  Carnation Nude,"[[140.27266666666668, 72.27266666666667, 63.27266666666666]]",Matte My Match Lipstick - Carnation Nude-Miss Mocha.jpg,"[140.27266666666668, 72.27266666666667, 63.27266666666666]",cool
Matte My Match Lipstick  Carnation Nude,"[[177.49200000000002, 64.85, 90.17066666666668]]",Matte My Match Lipstick - Carnation Nude-Carnation Nude.jpg,"[177.49200000000002, 64.85, 90.17066666666668]",warm
Matte My Match Lipstick  Carnation Nude,"[[208.83733333333333, 47.83733333333333, 52.83733333333333]]",Matte My Match Lipstick - Carnation Nude-Rouge Goddess.jpg,"[208.83733333333333, 47.83733333333333, 52.83733333333333]",warm
Matte My Match Lipstick  Carnation Nude,"[[132.136, 37.656, 56.090666666666664]]",Matte My Match Lipstick - Carnation Nude-Madame Maroon.jpg,"[132.136, 37.656, 56.090666666666664]",warm
Matte My Match Lipstick  Carnation Nude,"[[165.728, 47.727999999999994, 43.727999999999994]]",Matte My Match Lipstick - Carnation Nude-Fabuleuse Rust.jpg,"[165.728, 47.727999999999994, 43.727999999999994]",warm
Matte My Match Lipstick  Carnation Nude,"[[212.82933333333332, 32.82933333333334, 103.82933333333334]]",Matte My Match Lipstick - Carnation Nude-Flamboyant Fuschia.jpg,"[212.82933333333332, 32.82933333333334, 103.82933333333334]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[200.0, 59.0, 101.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-INSPIRER.jpg,"[200.0, 59.0, 101.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[164.0, 59.0, 92.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Savant.jpg,"[164.0, 59.0, 92.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[185.71517027863777, 93.85242518059854, 106.78482972136223]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Lover.jpg,"[185.71517027863777, 93.85242518059854, 106.78482972136223]",cool
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[134.0, 61.0, 80.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Pathfinder.jpg,"[134.0, 61.0, 80.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[131.33316666666667, 16.227666666666668, 20.959333333333333]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Pioneer.jpg,"[131.33316666666667, 16.227666666666668, 20.959333333333333]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[163.0, 100.0, 119.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Revolutionary.jpg,"[163.0, 100.0, 119.0]",cool
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[161.0, 68.0, 51.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Fighter 75.jpg,"[161.0, 68.0, 51.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[199.0, 45.0, 71.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Ambitious.jpg,"[199.0, 45.0, 71.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[183.0, 37.0, 60.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Ruler.jpg,"[183.0, 37.0, 60.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[114.0, 33.0, 65.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Transformer 230.jpg,"[114.0, 33.0, 65.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[132.0, 23.0, 46.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-FOUNDER.jpg,"[132.0, 23.0, 46.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[150.0, 5.0, 60.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Artist 120.jpg,"[150.0, 5.0, 60.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[136.0, 42.0, 42.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-seeker.jpg,"[136.0, 42.0, 42.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[147.0, 47.0, 15.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-GLOBETROTTER.jpg,"[147.0, 47.0, 15.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[193.0, 40.0, 35.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Dancer 118.jpg,"[193.0, 40.0, 35.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[148.0, 53.0, 59.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Initiator.jpg,"[148.0, 53.0, 59.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[148.0, 28.0, 30.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Assertive.jpg,"[148.0, 28.0, 30.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[171.0, 67.0, 58.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Amazonian.jpg,"[171.0, 67.0, 58.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[166.0, 83.0, 91.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-SELF STARTER.jpg,"[166.0, 83.0, 91.0]",cool
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[159.0, 57.0, 71.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Delicate 225.jpg,"[159.0, 57.0, 71.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  120 Artist,"[[156.0, 44.0, 43.0]]",New York Super Stay Matte Ink Liquid Lipstick - 120 Artist-Versatile 210.jpg,"[156.0, 44.0, 43.0]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[150.0, 66.0, 100.0]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Mauve Ecstasy 15.jpg,"[150.0, 66.0, 100.0]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[155.28599999999997, 57.32233333333334, 111.37033333333335]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-PINK TRIP.jpg,"[155.28599999999997, 57.32233333333334, 111.37033333333335]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[116.715, 29.89366666666666, 45.73783333333333]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Red Sangria.jpg,"[116.715, 29.89366666666666, 45.73783333333333]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[120.15199999999999, 30.006166666666665, 56.08733333333331]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Red Wine.jpg,"[120.15199999999999, 30.006166666666665, 56.08733333333331]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[131.93933333333334, 62.99149999999999, 61.774000000000015]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Nude Dream 08.jpg,"[131.93933333333334, 62.99149999999999, 61.774000000000015]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[125.23333333333336, 38.88533333333333, 80.77266666666665]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Wine Glow.jpg,"[125.23333333333336, 38.88533333333333, 80.77266666666665]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[123.7366666666667, 29.95449999999998, 19.725833333333338]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Red Cherry.jpg,"[123.7366666666667, 29.95449999999998, 19.725833333333338]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[167.845, 36.081833333333336, 50.0595]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Red Velvet.jpg,"[167.845, 36.081833333333336, 50.0595]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[155.06366666666665, 85.04216666666667, 83.10733333333332]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Nude Hue.jpg,"[155.06366666666665, 85.04216666666667, 83.10733333333332]",cool
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[145.7345, 68.49683333333334, 83.04733333333334]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Nude Pink.jpg,"[145.7345, 68.49683333333334, 83.04733333333334]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[163.96349999999998, 89.41083333333331, 72.92099999999999]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Nude Latte.jpg,"[163.96349999999998, 89.41083333333331, 72.92099999999999]",cool
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[177.89783333333332, 86.54883333333335, 93.50399999999999]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Pink Ballet.jpg,"[177.89783333333332, 86.54883333333335, 93.50399999999999]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[95.92599999999996, 58.47799999999997, 52.66500000000002]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Brown Espresso.jpg,"[95.92599999999996, 58.47799999999997, 52.66500000000002]",cool
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[215.47983333333335, 61.34816666666667, 109.30816666666665]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Pink Prom CP2.jpg,"[215.47983333333335, 61.34816666666667, 109.30816666666665]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[146.1825, 82.404, 105.99583333333332]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Mauve Fling 10.jpg,"[146.1825, 82.404, 105.99583333333332]",cool
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[166.98583333333332, 60.985833333333325, 82.98583333333333]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Pink Punch.jpg,"[166.98583333333332, 60.985833333333325, 82.98583333333333]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[205.94466666666665, 61.846999999999994, 78.28483333333334]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Coral Candy.jpg,"[205.94466666666665, 61.846999999999994, 78.28483333333334]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[172.75133333333332, 93.7625, 82.39]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Nude Myth 17.jpg,"[172.75133333333332, 93.7625, 82.39]",cool
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[182.43683333333337, 69.71983333333327, 76.23699999999997]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Pink Peach.jpg,"[182.43683333333337, 69.71983333333327, 76.23699999999997]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[94.45833333333336, 33.74466666666667, 38.35766666666664]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-20 Wine Touch.jpg,"[94.45833333333336, 33.74466666666667, 38.35766666666664]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[118.81350000000002, 25.635166666666656, 33.46516666666666]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Crimson Rose 04.jpg,"[118.81350000000002, 25.635166666666656, 33.46516666666666]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[198.0, 87.0, 80.0]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Coral.jpg,"[198.0, 87.0, 80.0]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[150.0, 55.0, 99.0]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Purple Pout 16.jpg,"[150.0, 55.0, 99.0]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[131.5076666666667, 71.66383333333327, 55.64983333333338]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-19 Nude Twist.jpg,"[131.5076666666667, 71.66383333333327, 55.64983333333338]",cool
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[175.0245, 34.79149999999999, 46.619333333333344]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Red Carpet.jpg,"[175.0245, 34.79149999999999, 46.619333333333344]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[157.93500000000003, 63.44016666666668, 99.85416666666667]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Fuschia Chic.jpg,"[157.93500000000003, 63.44016666666668, 99.85416666666667]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[164.11916666666664, 24.156666666666652, 39.480000000000004]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-03 Red Revival.jpg,"[164.11916666666664, 24.156666666666652, 39.480000000000004]",warm
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[110.07450000000001, 57.973499999999994, 60.32516666666667]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Mauve Party.jpg,"[110.07450000000001, 57.973499999999994, 60.32516666666667]",cool
Forever Matte Liquid Lip Colour  Nude Dream 08 5.6ml,"[[206.18233333333336, 86.44649999999999, 66.861]]",Forever Matte Liquid Lip Colour - Nude Dream 08 5.6ml-Orange Tango.jpg,"[206.18233333333336, 86.44649999999999, 66.861]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[186.13333333333335, 71.497, 64.10733333333332]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Chili.jpg,"[186.13333333333335, 71.497, 64.10733333333332]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[176.59816666666666, 51.672666666666665, 75.02000000000001]]",Mini Matte Lipstick - Ruby Woo 1.8 g-D For Danger.jpg,"[176.59816666666666, 51.672666666666665, 75.02000000000001]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[201.0, 4.0, 73.0]]",Mini Matte Lipstick - Ruby Woo 1.8 g-All Fired Up.jpg,"[201.0, 4.0, 73.0]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[156.49983333333336, 95.49983333333336, 102.49983333333336]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Whirl.jpg,"[156.49983333333336, 95.49983333333336, 102.49983333333336]",cool
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[252.0, 64.0, 65.0]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Tropic Tonic.jpg,"[252.0, 64.0, 65.0]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[202.0, 44.0, 67.0]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Ruby Woo.jpg,"[202.0, 44.0, 67.0]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[230.82333333333335, 145.63583333333335, 154.32333333333335]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Mehr.jpg,"[230.82333333333335, 145.63583333333335, 154.32333333333335]",cool
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[223.0, 82.0, 91.0]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Russian Red.jpg,"[223.0, 82.0, 91.0]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[235.83183333333335, 38.573833333333326, 3.759666666666668]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Lady Danger.jpg,"[235.83183333333335, 38.573833333333326, 3.759666666666668]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[222.18366666666665, 133.23066666666665, 113.16566666666668]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Velvet Teddy.jpg,"[222.18366666666665, 133.23066666666665, 113.16566666666668]",cool
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[122.0856666666667, 22.747166666666654, 75.48300000000003]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Flat Out Fabulous.jpg,"[122.0856666666667, 22.747166666666654, 75.48300000000003]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[241.37916666666666, 119.26166666666667, 118.894]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Runway Hit.jpg,"[241.37916666666666, 119.26166666666667, 118.894]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[103.44099999999999, 40.51233333333332, 50.49566666666666]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Diva.jpg,"[103.44099999999999, 40.51233333333332, 50.49566666666666]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[200.0, 106.0, 107.0]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Twig.jpg,"[200.0, 106.0, 107.0]",cool
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[204.80133333333333, 100.69366666666667, 84.33316666666667]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Mocha.jpg,"[204.80133333333333, 100.69366666666667, 84.33316666666667]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[107.0, 27.0, 64.0]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Rebel.jpg,"[107.0, 27.0, 64.0]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[255.0, 25.0, 134.0]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Breathing Fire.jpg,"[255.0, 25.0, 134.0]",warm
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[236.16666666666669, 124.00333333333333, 133.2703333333333]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Please Me.jpg,"[236.16666666666669, 124.00333333333333, 133.2703333333333]",cool
Mini Matte Lipstick  Ruby Woo 1.8 g,"[[164.875, 60.85366666666668, 83.85366666666668]]",Mini Matte Lipstick - Ruby Woo 1.8 g-Captive.jpg,"[164.875, 60.85366666666668, 83.85366666666668]",warm
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[186.55466666666666, 97.55466666666666, 89.55466666666666]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-Bday Suit On.jpg,"[186.55466666666666, 97.55466666666666, 89.55466666666666]",cool
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[140.81333333333333, 51.81333333333334, 55.81333333333334]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-Made Easy.jpg,"[140.81333333333333, 51.81333333333334, 55.81333333333334]",warm
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[185.0, 62.0, 90.0]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-04 Easy Berry.jpg,"[185.0, 62.0, 90.0]",warm
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[177.82666666666665, 7.826666666666667, 33.82666666666667]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-Flush It Red.jpg,"[177.82666666666665, 7.826666666666667, 33.82666666666667]",warm
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[161.95733333333334, 60.95733333333333, 68.95733333333334]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-Sensationally Me.jpg,"[161.95733333333334, 60.95733333333333, 68.95733333333334]",warm
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[173.08800000000002, 98.08800000000001, 93.08800000000001]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-Truly Mlbb.jpg,"[173.08800000000002, 98.08800000000001, 93.08800000000001]",cool
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[202.67466666666667, 73.67466666666667, 91.67466666666667]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-05 Keep It Mellow.jpg,"[202.67466666666667, 73.67466666666667, 91.67466666666667]",warm
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[222.0, 24.0, 41.0]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-01 To The Fullest.jpg,"[222.0, 24.0, 41.0]",warm
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[190.0, 104.0, 91.0]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-Barely Nude.jpg,"[190.0, 104.0, 91.0]",cool
New York Sensational Liquid Matte Lipstick  02 Soft Wine,"[[96.288, 6.287999999999997, 16.287999999999997]]",New York Sensational Liquid Matte Lipstick - 02 Soft Wine-02 Soft Wine.jpg,"[96.288, 6.287999999999997, 16.287999999999997]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[218.392, 60.98883333333336, 59.643666666666654]]",Cushion Matte Lipstick - Red Wine CR3-Red Blaze.jpg,"[218.392, 60.98883333333336, 59.643666666666654]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[141.98633333333333, 69.541, 55.35166666666667]]",Cushion Matte Lipstick - Red Wine CR3-Brown Sugar.jpg,"[141.98633333333333, 69.541, 55.35166666666667]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[171.89266666666668, 91.68133333333333, 91.54416666666665]]",Cushion Matte Lipstick - Red Wine CR3-Pink Rose.jpg,"[171.89266666666668, 91.68133333333333, 91.54416666666665]",cool
Cushion Matte Lipstick  Red Wine CR3,"[[133.00766666666667, 16.468833333333336, 40.852666666666664]]",Cushion Matte Lipstick - Red Wine CR3-Red Wine.jpg,"[133.00766666666667, 16.468833333333336, 40.852666666666664]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[222.2976666666667, 62.77766666666667, 99.1585]]",Cushion Matte Lipstick - Red Wine CR3-Pink Prom CP2.jpg,"[222.2976666666667, 62.77766666666667, 99.1585]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[213.0095, 50.32483333333332, 39.56366666666666]]",Cushion Matte Lipstick - Red Wine CR3-Orange Rush.jpg,"[213.0095, 50.32483333333332, 39.56366666666666]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[154.36083333333335, 55.7565, 42.172]]",Cushion Matte Lipstick - Red Wine CR3-Pink Candy.jpg,"[154.36083333333335, 55.7565, 42.172]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[115.449, 27.63033333333333, 43.864999999999995]]",Cushion Matte Lipstick - Red Wine CR3-Burgundy Bloom.jpg,"[115.449, 27.63033333333333, 43.864999999999995]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[187.82166666666666, 94.20633333333333, 77.90016666666666]]",Cushion Matte Lipstick - Red Wine CR3-Pink Blush.jpg,"[187.82166666666666, 94.20633333333333, 77.90016666666666]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[106.431, 11.2885, 41.959833333333336]]",Cushion Matte Lipstick - Red Wine CR3-Plum Obsession.jpg,"[106.431, 11.2885, 41.959833333333336]",warm
Cushion Matte Lipstick  Red Wine CR3,"[[154.2148333333333, 70.31716666666664, 64.6725]]",Cushion Matte Lipstick - Red Wine CR3-Red Retro.jpg,"[154.2148333333333, 70.31716666666664, 64.6725]",warm
